Group;Journey;AvailabilitySLA;AvailabilitySlo;ExperienceSlo;LatencySLA;LatencySlo;Feature;Source;year;month;month_name;total;ava;ava_prop;exp;exp_prop;lat
Profile;Update profile;0.95;0.98;0.98;1000;2.0;Display Profile;ProfileController::ShowDetail;2020;2020-10;Oct;412652.0;338335.0;0.8197546334835023;338386.0;0.8209596120174976;0.9949494180107527
Profile;Update profile;0.95;0.98;0.98;1000;2.0;Display Profile;ProfileController::ShowDetail;2020;2020-11;Nov;391757.0;316046.0;0.8070456997206058;326473.0;0.8327843337036892;1.0010504986111113
Profile;Update profile;0.95;0.98;0.98;1000;2.0;Display Profile;ProfileController::ShowDetail;2020;2020-12;Dec;397775.0;324798.0;0.815571702600541;326163.0;0.820372142092552;0.9999876888888889
Profile;Update profile;0.95;0.98;0.98;1000;2.0;Update Profile;;;;;;;;;;
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-01;Jan;399598.0;395000.0;0.9884563396421963;391156.0;0.9789080614960987;0.9882772849462366
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-02;Feb;392950.0;388520.0;0.9888111796087213;384788.0;0.9791834672987894;1.0208695574712645
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-03;Mar;418244.0;413587.0;0.9888372436298818;409668.0;0.9795327229915302;0.9889567782258066
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-04;Apr;391036.0;386515.0;0.9883694721905169;382628.0;0.9785119653666116;0.9982991055555556
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-05;May;393065.0;388452.0;0.9882656737642649;385088.0;0.9797407093559739;1.0003712741935482
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-06;Jun;388986.0;384313.0;0.9879693720555374;380854.0;0.9790812089484503;0.9944807888888891
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-07;Jul;400077.0;395467.0;0.9885371615900685;391756.0;0.9792251651227879;1.0165686680107526
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-08;Aug;409154.0;404362.0;0.9882814317581063;400738.0;0.9794117760453678;0.9953328884408602
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-09;Sep;388839.0;384520.0;0.9889067485185901;380515.0;0.9786190948249103;1.0017065111111112
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-10;Oct;411814.0;406998.0;0.9882238344232219;403166.0;0.9789706590225762;0.9808291626344084
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-11;Nov;391393.0;386824.0;0.988307103108088;383128.0;0.9789004577493433;1.015216048611111
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController:PreLogin;2020;2020-12;Dec;387302.0;382964.0;0.9887659129625221;379031.0;0.9786830104176876;0.9923510805555555
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-01;Jan;418215.0;413453.0;0.988616107160021;409515.0;0.9792127708361446;1.0093348924731183
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-02;Feb;378805.0;374510.0;0.9887037111978043;370946.0;0.9792369313459219;1.0044035014367816
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-03;Mar;398996.0;394194.0;0.9879583226374408;390530.0;0.9787640069146588;1.0086517056451612
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-04;Apr;396173.0;391507.0;0.9882146407484913;387895.0;0.9790988976093653;0.9972646916666665
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-05;May;399615.0;394977.0;0.9883825888171159;391085.0;0.978629038773383;0.995346616935484
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-06;Jun;386545.0;382229.0;0.9888281524284057;378347.0;0.9787611822288459;1.0066333708333333
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-07;Jul;404870.0;399903.0;0.9877161758545195;396152.0;0.9784245100723459;1.0036386088709677
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-08;Aug;397153.0;392642.0;0.9886741519634529;388571.0;0.978288484234029;1.0026034610215053
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-09;Sep;402895.0;398430.0;0.9889221797797223;394570.0;0.979325315782075;1.0072966180555551
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-10;Oct;407056.0;402276.0;0.9882380253613211;398355.0;0.9786004096936505;0.9956681693548387
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-11;Nov;388317.0;383594.0;0.98779024098353;380141.0;0.9788537358782119;0.997301523611111
Identity;Update password;0.95;0.98;0.98;1000;1.0;Login;LoginController::Login;2020;2020-12;Dec;390724.0;386158.0;0.9883346097058127;382376.0;0.9786493371988348;0.9974084277777779
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-01;Jan;407321.0;337498.0;0.829077634185228;338920.0;0.8333827102190803;1.002911185483871
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-02;Feb;392053.0;312236.0;0.7964776969733373;325375.0;0.8300058270206859;1.0019547227011496
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-03;Mar;423210.0;344627.0;0.8134807827998749;353526.0;0.8336084611895164;0.9953567782258065
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-04;Apr;399492.0;320917.0;0.8027658832233071;330168.0;0.8266653977384906;1.000666665277778
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-05;May;388945.0;314736.0;0.809014329770196;321085.0;0.826064876638529;1.0023755174731181
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-06;Jun;387439.0;312913.0;0.8081647675464183;325121.0;0.8411264491830338;0.9865911972222222
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-07;Jul;414490.0;336915.0;0.8135030417523526;342970.0;0.826975829353758;0.9980930053763443
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-08;Aug;412868.0;329519.0;0.79904692539596;342356.0;0.8284860817638658;0.9980272499999998
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-09;Sep;401390.0;328524.0;0.8188909433226138;334132.0;0.8319507464854559;0.9946531208333335
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-10;Oct;412652.0;338335.0;0.8197546334835023;338386.0;0.8209596120174976;0.9949494180107527
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-11;Nov;391757.0;316046.0;0.8070456997206058;326473.0;0.8327843337036892;1.0010504986111113
Identity;Update password;0.95;0.98;0.98;1000;1.0;Display Profile;ProfileController::ShowDetail;2020;2020-12;Dec;397775.0;324798.0;0.815571702600541;326163.0;0.820372142092552;0.9999876888888889
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-01;Jan;410345.0;331377.0;0.8077789954206097;331719.0;0.8074428049151579;0.9916892903225806
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-02;Feb;390227.0;318464.0;0.817175587088512;320050.0;0.8200992183827064;1.0000695833333333
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-03;Mar;414281.0;341871.0;0.8244866399204386;336650.0;0.8121718745472152;0.9911404395161292
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-04;Apr;405423.0;330023.0;0.8139907216544958;336477.0;0.8305086948754149;0.9951262388888888
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-05;May;408818.0;340912.0;0.8341627547653699;340229.0;0.833631209929342;0.9960606720430111
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-06;Jun;398924.0;323611.0;0.8123966792919756;329655.0;0.8258348352264431;1.0145891541666667
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-07;Jul;397239.0;322230.0;0.8110696512156462;338314.0;0.8505928376526313;1.008588568548387
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-08;Aug;412427.0;334912.0;0.8121640395711429;340463.0;0.8263212719704234;1.0064135430107526
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-09;Sep;413354.0;337434.0;0.818059583289425;344546.0;0.8322724524093211;0.993568648611111
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-10;Oct;409050.0;338122.0;0.827677432490791;339426.0;0.8292375784308456;0.9922054126344084
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-11;Nov;390114.0;316574.0;0.8109644823997779;327188.0;0.838465905020122;1.0100294986111114
Identity;Update password;0.95;0.98;0.98;1000;1.0;Update password;LoginController:UpdatePassword;2020;2020-12;Dec;398169.0;324579.0;0.8155850870608538;331015.0;0.8310703226736568;1.0151156055555555
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-01;Jan;401386.0;334275.0;0.8329560213129964;335628.0;0.8366846183552867;0.9923014798387096
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-02;Feb;381764.0;310624.0;0.8132655483311172;317569.0;0.8310232418557008;0.9936951566091954
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-03;Mar;406852.0;332481.0;0.8156252441031209;340257.0;0.836521233855602;1.0019984677419356
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-04;Apr;389799.0;321546.0;0.8241221005633227;323492.0;0.8311251606306296;1.0042220652777778
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-05;May;409065.0;331297.0;0.8105786341467456;338397.0;0.8284823385695614;1.0080984462365592
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-06;Jun;399024.0;326685.0;0.8191643967041597;329325.0;0.8256744242037211;0.9867084597222223
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-07;Jul;396900.0;319936.0;0.8066626996497179;325430.0;0.8198863401437787;0.9956939502688172
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-08;Aug;413019.0;334428.0;0.8115480062959476;343413.0;0.830805478488213;1.0004380094086023
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-09;Sep;400581.0;327629.0;0.8192617127288134;332095.0;0.8289788465164966;1.0098171402777778
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-10;Oct;394668.0;322710.0;0.8183884259370502;323266.0;0.8207399746972689;1.0024186250000002
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-11;Nov;378086.0;310561.0;0.8201084798016649;309254.0;0.8174765347086479;1.001213861111111
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Onboarding;LoginController::SignUp;2020;2020-12;Dec;411049.0;339476.0;0.8260651414548776;335846.0;0.81702422268041;1.0039755125
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-01;Jan;399598.0;395000.0;0.9884563396421963;391156.0;0.9789080614960987;0.9882772849462366
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-02;Feb;392950.0;388520.0;0.9888111796087213;384788.0;0.9791834672987894;1.0208695574712645
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-03;Mar;418244.0;413587.0;0.9888372436298818;409668.0;0.9795327229915302;0.9889567782258066
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-04;Apr;391036.0;386515.0;0.9883694721905169;382628.0;0.9785119653666116;0.9982991055555556
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-05;May;393065.0;388452.0;0.9882656737642649;385088.0;0.9797407093559739;1.0003712741935482
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-06;Jun;388986.0;384313.0;0.9879693720555374;380854.0;0.9790812089484503;0.9944807888888891
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-07;Jul;400077.0;395467.0;0.9885371615900685;391756.0;0.9792251651227879;1.0165686680107526
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-08;Aug;409154.0;404362.0;0.9882814317581063;400738.0;0.9794117760453678;0.9953328884408602
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-09;Sep;388839.0;384520.0;0.9889067485185901;380515.0;0.9786190948249103;1.0017065111111112
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-10;Oct;411814.0;406998.0;0.9882238344232219;403166.0;0.9789706590225762;0.9808291626344084
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-11;Nov;391393.0;386824.0;0.988307103108088;383128.0;0.9789004577493433;1.015216048611111
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController:PreLogin;2020;2020-12;Dec;387302.0;382964.0;0.9887659129625221;379031.0;0.9786830104176876;0.9923510805555555
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-01;Jan;418215.0;413453.0;0.988616107160021;409515.0;0.9792127708361446;1.0093348924731183
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-02;Feb;378805.0;374510.0;0.9887037111978043;370946.0;0.9792369313459219;1.0044035014367816
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-03;Mar;398996.0;394194.0;0.9879583226374408;390530.0;0.9787640069146588;1.0086517056451612
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-04;Apr;396173.0;391507.0;0.9882146407484913;387895.0;0.9790988976093653;0.9972646916666665
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-05;May;399615.0;394977.0;0.9883825888171159;391085.0;0.978629038773383;0.995346616935484
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-06;Jun;386545.0;382229.0;0.9888281524284057;378347.0;0.9787611822288459;1.0066333708333333
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-07;Jul;404870.0;399903.0;0.9877161758545195;396152.0;0.9784245100723459;1.0036386088709677
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-08;Aug;397153.0;392642.0;0.9886741519634529;388571.0;0.978288484234029;1.0026034610215053
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-09;Sep;402895.0;398430.0;0.9889221797797223;394570.0;0.979325315782075;1.0072966180555551
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-10;Oct;407056.0;402276.0;0.9882380253613211;398355.0;0.9786004096936505;0.9956681693548387
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-11;Nov;388317.0;383594.0;0.98779024098353;380141.0;0.9788537358782119;0.997301523611111
Identity;Onboarding;0.99;0.99;0.99;1000;1.0;Login;LoginController::Login;2020;2020-12;Dec;390724.0;386158.0;0.9883346097058127;382376.0;0.9786493371988348;0.9974084277777779
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-01;Jan;404799.0;331676.0;0.8198149524680146;327003.0;0.8093709225438344;0.9972596989247313
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-02;Feb;377306.0;307305.0;0.8131865541206874;312397.0;0.8289909979168674;1.0108690373563218
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-03;Mar;396050.0;322641.0;0.8157761509348848;325885.0;0.8230452180842567;1.0081045577956989
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-04;Apr;385417.0;315169.0;0.8180793542603957;323986.0;0.840398154557256;0.9878593388888888
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-05;May;410534.0;338780.0;0.827368623968133;350887.0;0.8546054183934749;0.997202224462366
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-06;Jun;398952.0;326254.0;0.8193218271898269;331180.0;0.8307364107869605;0.9931638416666664
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-07;Jul;402096.0;334641.0;0.8330835602980151;326636.0;0.8114788260199268;1.0034295430107527
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-08;Aug;410239.0;334548.0;0.8156967979124318;339852.0;0.828156031274367;1.0134740376344087
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-09;Sep;397822.0;323684.0;0.8142633111590853;325601.0;0.8197732690923172;0.9982286361111111
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-10;Oct;405941.0;332895.0;0.8186135800989159;331481.0;0.8151960742712813;1.0191596639784948
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-11;Nov;394606.0;315126.0;0.7988656676591545;325242.0;0.8252309601030757;1.0066916388888887
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::RecuperatePassword;2020;2020-12;Dec;393667.0;327123.0;0.8321188406564496;326146.0;0.8291838649748372;1.0000939666666668
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-01;Jan;400184.0;321549.0;0.8037765342877937;324746.0;0.8122275730980018;1.0018852190860217
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-02;Feb;383504.0;312591.0;0.8147954155655462;317490.0;0.82689456234619;0.9863187083333333
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-03;Mar;401678.0;328525.0;0.8177815633156483;332324.0;0.8255959838879161;1.0151618346774194
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-04;Apr;405280.0;326002.0;0.8059441903512463;335447.0;0.8271558772535955;1.0089493083333334
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-05;May;410565.0;337659.0;0.8221157657551739;338217.0;0.8240970788786431;0.9949331599462364
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-06;Jun;398611.0;326079.0;0.8184386831954246;331083.0;0.8289001521005727;1.0043636555555553
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-07;Jul;407594.0;342294.0;0.8414543502372092;335629.0;0.8226439588840813;0.9973348817204299
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-08;Aug;415191.0;342885.0;0.8276040951774191;341462.0;0.8228615620808032;1.004539052419355
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-09;Sep;400346.0;319463.0;0.7977756676968109;325477.0;0.8135634677365945;0.9973563277777779
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-10;Oct;396107.0;320165.0;0.8077528864541712;331231.0;0.8363711789961787;1.0009230645161291
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-11;Nov;389690.0;320843.0;0.8229916161588839;315412.0;0.808854249893189;0.9973908416666665
Identity;recuperate password;0.99;0.99;0.99;1000;1.0;Recuperate Password;LoginController::ConfirmRecuperatePassword;2020;2020-12;Dec;406311.0;329408.0;0.8094099895079317;336544.0;0.8278577941584963;1.0027242041666666
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-01;Jan;399598.0;395000.0;0.9884563396421963;391156.0;0.9789080614960987;0.9882772849462366
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-02;Feb;392950.0;388520.0;0.9888111796087213;384788.0;0.9791834672987894;1.0208695574712645
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-03;Mar;418244.0;413587.0;0.9888372436298818;409668.0;0.9795327229915302;0.9889567782258066
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-04;Apr;391036.0;386515.0;0.9883694721905169;382628.0;0.9785119653666116;0.9982991055555556
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-05;May;393065.0;388452.0;0.9882656737642649;385088.0;0.9797407093559739;1.0003712741935482
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-06;Jun;388986.0;384313.0;0.9879693720555374;380854.0;0.9790812089484503;0.9944807888888891
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-07;Jul;400077.0;395467.0;0.9885371615900685;391756.0;0.9792251651227879;1.0165686680107526
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-08;Aug;409154.0;404362.0;0.9882814317581063;400738.0;0.9794117760453678;0.9953328884408602
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-09;Sep;388839.0;384520.0;0.9889067485185901;380515.0;0.9786190948249103;1.0017065111111112
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-10;Oct;411814.0;406998.0;0.9882238344232219;403166.0;0.9789706590225762;0.9808291626344084
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-11;Nov;391393.0;386824.0;0.988307103108088;383128.0;0.9789004577493433;1.015216048611111
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController:PreLogin;2020;2020-12;Dec;387302.0;382964.0;0.9887659129625221;379031.0;0.9786830104176876;0.9923510805555555
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-01;Jan;418215.0;413453.0;0.988616107160021;409515.0;0.9792127708361446;1.0093348924731183
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-02;Feb;378805.0;374510.0;0.9887037111978043;370946.0;0.9792369313459219;1.0044035014367816
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-03;Mar;398996.0;394194.0;0.9879583226374408;390530.0;0.9787640069146588;1.0086517056451612
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-04;Apr;396173.0;391507.0;0.9882146407484913;387895.0;0.9790988976093653;0.9972646916666665
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-05;May;399615.0;394977.0;0.9883825888171159;391085.0;0.978629038773383;0.995346616935484
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-06;Jun;386545.0;382229.0;0.9888281524284057;378347.0;0.9787611822288459;1.0066333708333333
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-07;Jul;404870.0;399903.0;0.9877161758545195;396152.0;0.9784245100723459;1.0036386088709677
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-08;Aug;397153.0;392642.0;0.9886741519634529;388571.0;0.978288484234029;1.0026034610215053
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-09;Sep;402895.0;398430.0;0.9889221797797223;394570.0;0.979325315782075;1.0072966180555551
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-10;Oct;407056.0;402276.0;0.9882380253613211;398355.0;0.9786004096936505;0.9956681693548387
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-11;Nov;388317.0;383594.0;0.98779024098353;380141.0;0.9788537358782119;0.997301523611111
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Login;LoginController::Login;2020;2020-12;Dec;390724.0;386158.0;0.9883346097058127;382376.0;0.9786493371988348;0.9974084277777779
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-01;Jan;404665.0;399618.0;0.9874893740469383;396125.0;0.9789334577882985;0.9987204959677423
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-02;Feb;379022.0;374528.0;0.9881262652345311;371123.0;0.9791348934572925;0.9949667686781609
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-03;Mar;417087.0;412168.0;0.9882203381222011;408651.0;0.9797612384350722;1.0115378440860214
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-04;Apr;397080.0;392565.0;0.9886801581961054;388615.0;0.978681864220136;1.0023017458333332
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-05;May;406779.0;402073.0;0.9884127523130924;398290.0;0.9791422011999946;0.9914389811827957
Loyalty;Reward Points;0.95;0.98;0.98;1000;2.0;Dashboard;CatalogController::LoadSilders;2020;2020-06;Jun;386666.0;382226.0;0.9884638742818662;378677.0;0.9793398436867357;1.0020026777777777
